0,193
0,171
0,1
0,191
0,14
0,58
0,2
0,107
0,116
0,2
0,211
0,0
0,103
0,149
0,2
0,2
0,1
0,4
0,4
0,10
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,1
1,2
1,128
1,2
1,2
1,188
1,45
1,2
1,1
1,2
1,15
1,2
1,188
1,382
1,18
1,18
1,26
1,190
1,14
1,1
1,128
1,14
1,1
1,2
1,2
1,2
1,2
1,1
1,1
1,2
3,2
3,13
3,2
3,56
3,20
3,2
3,22
3,2
3,10
3,11
3,1
3,14
3,2
3,2
3,1
4,471
4,2
4,292
4,11
4,2
4,193
4,2
4,1
4,345
4,1
4,1
4,2
4,11
4,4
4,2
4,2
4,18
4,2
4,71
4,2
4,45
4,2
4,2
4,2
4,1
4,2
4,2
4,1
4,3
4,0
4,2
4,2
4,1
4,2
4,2
4,2
4,11
4,0
5,2
5,2
6,2
6,18
6,2
6,154
6,359
6,1
6,7
6,45
6,1
6,2
6,16
6,2
7,1
7,2
7,217
7,2
7,99
7,1
7,182
7,58
7,1
7,14
7,1
7,2
7,2
7,2
7,2
7,0
7,2
7,2
7,15
7,20
7,1
7,20
7,0
7,1
7,3
7,1
7,1
8,842
8,37
8,4
8,2
8,28
8,43
8,32
8,110
8,2
8,2
8,1
8,84
8,2
8,2
8,30
8,58
8,18
8,30
8,18
8,16
8,2
8,2
8,2
8,4
9,282
9,1
9,2
9,10
9,52
9,2
9,55
9,0
9,10
9,2
9,2
9,2
9,2
9,2
9,14
9,2
9,3
10,471
10,2
10,3
10,3
10,1
10,1
10,4
10,4
11,107
11,2
11,14
11,18
11,2
11,71
11,2
12,11
12,3
12,2
12,2
12,2
12,2
12,10
13,116
13,18
13,103
13,2
13,14
13,2
14,71
14,1
14,211
14,3
14,2
15,1
15,2
15,178
15,1
15,3
16,2
16,104
16,34
16,1
16,110
16,129
16,2
16,154
16,2
16,37
16,2
16,61
16,3
16,1
16,1
16,2
16,2
17,2
17,34
17,234
17,1
17,46
17,8
17,2
17,2
18,2
18,10
18,2
18,178
18,620
18,107
18,2
18,2
18,241
18,53
18,14
18,2
18,1
18,2
18,188
18,2
18,2
18,278
18,2
18,2
18,2
18,2
18,11
18,2
18,2
18,3
18,34
18,37
18,18
18,1
18,1
18,2
18,2
18,20
18,2
18,1
19,124
19,0
19,2
19,4
19,2
19,22
19,2
19,1
20,2
20,415
20,3
20,0
20,56
20,11
20,55
20,1
20,2
20,2
20,11
21,3
21,754
21,1
21,58
21,2
21,18
21,22
21,16
21,2
21,2
21,1
21,2
21,4
21,2
21,2
22,1
22,1
22,22
22,1
22,2
22,11
22,1
22,8
23,497
23,2
23,1
23,104
23,2
23,4
23,2
23,1
23,1
24,2
24,37
24,2
25,104
25,2
25,2
26,2
26,14
27,61
27,1
28,10
28,56
28,4
28,118
28,3
28,22
28,2
29,275
29,4
29,1
29,2
29,14
29,2
29,18
30,2
30,1
30,8
31,1
31,71
31,10
31,18
31,1
31,10
31,2
31,2
31,2
31,2
32,2
32,84
32,4
32,4
33,1
33,2
33,2
34,2
35,1
36,4
36,2
36,1
37,1
37,2
37,2
37,2
38,1
38,2
39,238
39,2
39,1
39,2
40,2
40,2
41,80
41,2
42,0
42,20
42,22
42,18
42,2
42,2
43,2
43,71
43,3
44,10
44,1
44,34
45,1
45,10
46,2
46,2
46,2
46,2
46,2
46,128
46,1
46,37
46,18
46,2
46,3
47,2
47,47
47,2
48,2
49,18
49,45
49,2
50,58
50,2
51,13
52,1
53,18
53,155
53,11
53,1
53,1
54,4
55,11
56,358
56,1
56,1
57,2
58,1
59,1
60,2
60,2
60,11
60,11
61,58
61,10
61,2
62,1
62,53
62,8
62,2
62,2
63,0
63,1
63,46
63,3
64,18
64,276
64,2
64,2
64,1
64,1
64,20
64,2
64,2
65,2
65,2
65,11
65,2
65,2
65,1
65,4
65,1
65,2
65,2
66,2
66,2
67,1
67,4
67,11
67,11
67,2
68,2
68,362
68,2
68,37
68,2
68,11
68,24
69,1
69,52
69,2
69,2
70,20
71,2
71,2
71,2
71,2
71,1
71,37
71,1
71,2
71,2
71,123
71,1
71,2
71,46
71,2
71,1
71,2
71,71
71,3
72,1
72,2
73,11
