0,195
0,1
0,38
0,0
0,31
0,38
0,644
0,2
0,13
0,2
0,205
0,254
0,2
0,205
0,2
0,79
0,9
0,1
0,67
0,81
0,2
0,1
0,1
0,13
0,2
0,1
0,2
0,13
0,1
0,2
0,35
0,1
0,1
0,1
0,1
0,2
0,4
0,2
0,2
0,1
1,258
1,2
1,2
1,2
1,8
1,2
1,2
1,2
1,1
1,1
1,1
1,2
3,2
3,2
4,2
4,50
4,38
4,351
4,314
4,1
4,38
4,9
4,1
4,1
4,1
4,259
4,38
4,9
4,2
4,38
4,4
4,2
4,1
4,1
4,2
4,1
4,4
4,2
4,2
5,41
5,26
5,2
6,2
6,1
6,2
6,1
6,1
6,1
7,13
7,714
7,1
7,527
7,2
7,1
7,644
7,13
7,41
7,152
7,67
7,2
7,403
7,29
7,2
7,2
7,1
7,2
7,376
7,1
7,1
7,314
7,13
7,13
7,140
7,2
7,2
7,2
7,13
7,48
7,45
7,2
7,2
7,1
7,2
7,2
7,2
7,1
8,259
8,1
8,2
8,48
8,1
9,1
9,2
9,1
9,141
9,2
9,2
9,1
9,2
10,1
11,13
11,2
11,8
11,2
11,1
11,1
12,254
12,2
12,21
12,1
12,1
13,4
13,1
13,1
13,1
14,1
14,1
14,2
14,81
14,0
14,2
14,2
14,1
14,2
15,9
15,93
15,2
15,1
16,1
16,3
17,35
17,173
17,2
17,2
17,0
17,1
17,117
17,31
17,8
17,2
17,2
17,1
17,2
17,8
17,2
17,2
18,376
18,153
18,2
18,2
18,2
19,1
19,1
20,45
20,0
20,144
20,2
20,3
20,2
20,9
21,2
21,372
21,81
21,124
21,153
21,2
22,2
22,2
22,1
22,2
22,1
23,2
24,2
24,13
24,38
24,1
24,429
24,140
24,3
24,1
24,2
24,2
24,1
24,186
24,2
24,151
24,20
24,2
24,2
24,41
24,1
24,2
24,1
25,453
25,1
25,43
25,8
25,1
26,1
26,2
27,33
27,144
27,26
27,2
27,2
28,21
28,3
29,4
29,81
29,186
29,295
29,2
29,2
29,2
30,13
31,1
31,13
31,1
31,1
31,16
32,3
32,1
32,1
33,1
33,186
33,1
33,1
33,1
34,2
34,1
34,2
34,1
34,1
34,2
34,1
34,1
34,1
34,1
35,1
35,9
35,2
35,232
35,67
35,1
36,178
36,2
36,38
36,2
36,1
37,397
37,2
37,1
37,0
37,2
37,21
37,3
37,1
38,80
38,2
38,1
38,1
39,2
39,1
39,2
39,2
39,33
39,73
39,38
39,2
39,2
40,2
41,2
41,2
42,2
42,1
42,641
