0,10
0,2
0,2
0,1
1,2
3,2
4,2
4,2
4,2
4,2
5,62
5,2
5,2
6,5
6,55
6,5
6,5
7,7
7,2
7,2
8,2
9,1
9,2
10,158
10,2
10,1
10,20
10,2
11,100
11,1
11,3
11,2
11,2
11,2
11,10
12,108
12,2
13,2
14,2
15,2
16,2
16,320
16,3
17,59
17,3
17,26
17,2
18,2
18,1
19,0
19,2
20,1
21,15
22,173
22,2
23,20
24,5
24,2
25,2
26,2
27,2
27,2
28,17
29,10
30,7
30,2
30,5
30,1
30,2
30,2
30,2
31,23
31,1
31,45
31,5
31,10
32,1
32,2
32,31
32,23
32,2
33,1
34,1
34,2
34,2
35,1
36,20
37,2
37,0
38,1
38,2
39,381
39,2
39,1
39,5
39,1
40,1
40,1
40,10
41,59
41,1
41,5
42,156
42,2
42,1
42,1
43,5
44,1
45,1
46,1
46,15
47,2
48,5
48,2
49,2
49,3
50,100
50,31
50,2
51,5
51,45
52,2
53,7
54,2
54,2
54,2
55,100
55,1
55,2
56,7
57,2
58,2
59,2
59,78
59,5
59,2
60,20
61,419
61,11
62,2
63,1
64,68
64,47
65,2
66,26
67,2
68,3
68,2
69,5
70,1
71,59
71,502
71,26
71,43
71,82
71,2
72,5
73,2
74,5
74,4
75,78
75,2
76,2
77,2
78,2
79,5
80,78
80,70
81,26
81,26
82,23
83,2
84,2
85,36
86,2
86,1
87,3
88,2
89,64
90,2
91,20
92,2
93,1
93,1
93,173
93,1
93,1
94,1
95,10
96,47
96,1
96,2
97,1
98,2
99,2
99,43
100,30
101,5
101,2
102,105
102,70
103,2
103,2
104,34
105,59
106,2
106,8
107,1
108,2
108,2
109,15
110,5
110,78
111,1
112,5
113,26
114,2
114,5
115,33
116,145
116,9
116,5
117,2
118,2
118,2
119,10
120,415
120,194
120,1
121,5
121,2
122,1
122,20
123,2
124,2
125,15
126,2
127,34
128,17
129,2
129,2
129,2
130,1
131,2
131,2
132,2
132,7
133,1
134,133
134,5
134,1
134,43
135,2
136,15
136,2
137,27
138,7
138,10
139,137
140,2
141,2
142,2
143,10
144,100
144,2
144,2
145,26
146,623
146,67
147,2
148,2
149,1
149,1
150,2
151,2
152,124
152,1
153,67
154,1
155,1
156,114
157,37
158,31
159,2
160,2
160,1
161,2
161,2
161,1
162,2
163,2
163,1
164,1
165,2
166,2
167,34
168,2
169,3
169,148
170,64
171,2
171,2
172,26
173,2
174,2
174,5
175,2
176,147
177,45
178,0
178,96
179,169
180,1
181,5
182,137
183,2
184,2
185,29
186,3
187,5
188,2
189,11
190,417
190,1
191,1
192,5
193,2
193,1
194,146
195,1
196,33
197,2
197,1
198,73
199,9
200,55
201,111
202,5
202,72
203,105
204,64
205,16
206,171
207,2
208,2
209,2
210,79
210,86
211,2
211,204
212,210
213,2
214,2
214,5
215,59
216,15
216,2
217,2
218,1
218,2
219,1
220,108
220,1
221,213
222,17
223,1
224,2
225,299
225,2
225,2
226,2
227,15
227,2
228,155
229,34
230,2
231,2
231,2
231,5
231,5
232,2
233,2
234,2
235,212
236,110
237,346
237,1
238,15
239,137
240,2
241,7
242,11
242,1
242,2
243,2
243,2
244,2
245,158
245,2
246,203
246,1
247,2
248,2
249,2
250,36
251,27
252,2
252,2
253,84
253,2
254,2
255,26
256,11
257,2
258,70
258,1
259,2
260,2
261,2
262,2
263,213
264,213
264,2
265,2
266,2
267,1
268,15
269,334
269,5
270,2
271,7
271,72
271,10
272,5
273,147
273,2
273,105
274,23
274,66
275,2
276,0
277,5
278,0
279,1
279,2
280,1
280,10
280,66
281,2
282,411
282,2
283,181
284,171
285,105
286,59
286,86
287,169
288,2
289,73
289,1
290,34
291,2
291,64
292,1
293,476
293,292
294,2
294,235
294,2
295,78
296,17
297,1
298,1
299,16
300,2
301,45
302,276
303,2
303,59
304,5
305,2
306,5
307,5
308,0
309,147
309,158
310,2
311,2
312,189
312,5
312,284
313,0
314,2
314,1
315,70
316,86
317,30
318,105
319,2
319,7
320,100
321,173
321,2
322,578
322,2
322,10
323,312
324,1
325,2
326,2
327,2
327,157
327,105
328,1
329,10
330,2
330,1
331,64
331,2
332,56
333,75
334,100
335,68
336,2
337,55
337,2
337,2
338,5
339,10
340,55
340,84
341,111
342,3
343,4
344,33
345,309
345,3
346,70
347,45
348,1
348,130
348,1
349,15
350,23
351,7
352,2
353,15
354,2
355,1
355,2
355,2
356,7
357,230
358,194
359,78
360,78
361,17
362,369
362,171
363,2
364,1
364,2
365,2
366,2
367,2
368,146
368,2
369,324
370,10
371,2
372,2
373,2
374,2
375,105
375,31
376,23
377,2
378,5
378,9
379,5
380,5
381,111
382,56
382,210
383,2
384,1
385,2
386,2
387,2
388,1
389,15
390,2
391,2
392,5
393,2
394,3
394,15
395,1
395,27
396,3
397,17
398,1
399,70
399,282
400,2
401,7
402,308
402,10
402,5
403,242
404,239
405,5
406,59
407,2
408,68
409,2
410,207
411,240
412,31
413,2
413,2
414,5
415,2
416,94
417,7
418,15
419,325
420,2
421,68
422,1
423,7
424,197
425,1
426,5
427,820
427,2
428,98
429,79
430,2
431,1
432,9
433,2
434,2
435,5
435,309
436,16
437,2
438,262
439,7
440,68
441,2
441,2
442,0
443,1
444,306
445,2
446,2
446,2
447,130
448,16
449,2
450,30
451,2
452,320
453,258
454,86
455,26
456,7
457,210
458,2
459,68
460,1
460,5
461,1
462,2
463,2
464,9
465,1
465,10
466,455
467,26
468,2
468,5
469,368
470,5
471,212
471,1
471,7
471,3
472,197
473,2
474,2
475,207
475,5
476,1
477,59
478,2
479,17
480,9
481,234
482,75
483,15
484,325
484,230
485,20
486,84
487,36
488,2
489,309
490,621
490,1
491,26
492,360
493,68
494,327
495,10
496,5
497,30
498,2
499,275
500,2
501,2
502,2
503,5
503,64
504,377
505,463
506,534
506,100
507,1
508,1
509,336
510,2
511,2
512,102
513,1
514,392
515,448
516,417
517,2
517,507
518,2
518,247
519,2
520,83
521,3
522,3
523,1
524,5
525,299
526,47
527,2
528,55
529,3
529,105
530,3
531,10
532,1
532,47
533,1
534,111
535,2
536,5
537,292
537,2
538,3
539,2
540,451
541,78
542,2
543,2
544,2
545,1
546,156
547,31
548,2
549,2
550,1
551,2
552,5
553,1
554,2
555,70
556,2
556,100
557,3
557,300
558,59
559,84
560,64
561,5
562,148
563,2
563,325
564,28
565,2
566,210
567,539
567,2
567,68
568,162
569,325
570,1
570,31
571,317
572,354
573,355
574,1
575,258
576,148
577,201
578,2
579,2
580,40
581,10
582,3
583,78
584,5
584,330
585,2
586,579
586,2
586,3
587,47
588,31
589,2
590,147
591,1
592,130
593,392
594,1
595,5
596,2
597,173
598,59
598,1
599,78
600,45
601,7
602,20
603,10
604,479
605,2
605,11
606,23
607,197
608,36
609,94
610,59
611,501
612,2
613,3
614,210
615,1
616,2
617,94
618,417
619,23
620,20
621,1
622,2
623,385
624,72
625,2
626,45
627,147
628,2
629,34
630,2
631,68
631,2
632,47
632,2
633,5
634,2
635,2
636,156
637,513
638,105
639,43
640,5
641,417
642,2
643,1
644,1
645,309
646,278
647,2
648,2
649,2
650,26
651,86
652,2
653,33
654,2
655,45
656,5
657,2
658,1
659,2
660,5
661,1
662,2
663,735
663,299
664,66
665,190
666,1
667,5
668,29
669,2
670,2
671,17
672,416
673,238
673,1
674,381
675,2
676,2
677,1
678,240
678,45
679,2
679,1
680,2
681,66
682,1
683,146
684,83
685,30
686,5
687,537
688,2
688,2
689,1
690,171
691,26
692,86
693,318
694,2
695,275
696,7
697,1
698,2
699,10
700,2
701,2
702,2
703,2
704,472
705,68
706,86
707,0
708,2
708,15
709,108
710,31
711,2
712,334
713,2
714,1
714,40
715,2
716,2
717,2
718,7
718,130
719,2
720,1
721,322
722,2
723,417
724,10
725,355
726,11
727,137
728,502
729,2
730,36
731,222
732,1
733,20
734,2
735,203
736,64
737,3
738,9
739,129
740,70
741,1
742,2
743,594
744,1
744,10
745,1
746,1
747,2
747,268
748,1
749,55
750,659
751,64
752,411
753,235
754,344
755,2
756,1
757,1
758,70
759,2
760,547
761,2
762,2
763,31
764,197
765,15
766,2
767,547
768,70
769,1
769,2
770,1
770,2
771,64
772,2
773,451
774,2
775,2
776,417
777,5
778,628
779,312
780,248
781,2
782,130
783,16
784,741
785,2
786,276
787,283
788,45
789,706
790,171
791,1
792,2
793,334
794,20
795,1
796,17
797,2
798,2
799,34
800,2
801,2
802,2
803,342
804,5
804,70
805,33
806,111
807,2
808,43
809,2
810,64
811,381
812,2
813,31
814,3
815,64
816,5
817,403
818,3
819,16
820,2
821,5
822,2
823,72
824,214
825,2
826,1
827,2
828,3
829,2
830,227
831,2
832,31
833,5
834,467
835,2
836,197
836,1
837,1
838,1
839,1
840,567
841,214
842,210
843,26
844,102
845,127
846,5
847,2
848,1
849,348
850,2
851,369
852,1
853,1
854,2
855,2
856,2
857,7
858,2
859,5
860,148
861,5
862,415
863,55
864,501
865,411
866,274
867,1
868,768
869,5
870,2
871,100
872,292
873,2
874,2
875,5
876,2
877,162
878,73
879,36
880,10
881,26
882,3
883,26
884,2
885,2
886,258
887,156
888,31
889,55
890,16
891,83
892,800
893,601
894,158
895,70
896,2
896,26
896,5
897,2
898,17
899,2
900,899
901,86
902,2
903,94
904,2
905,403
906,2
907,2
908,280
909,169
910,1
911,59
912,34
913,2
914,2
915,1
916,2
917,2
918,677
919,1
920,764
921,530
922,330
923,706
924,34
925,72
926,547
927,84
928,340
929,2
930,120
931,2
932,1
933,0
934,5
935,417
936,154
937,1
938,201
939,136
940,5
941,213
942,1
943,130
944,417
945,5
946,173
947,2
948,33
949,2
950,2
951,0
952,173
953,2
954,486
955,75
956,2
957,821
958,362
959,1
960,891
961,534
962,451
963,111
964,706
965,36
966,5
967,258
968,83
969,324
970,767
971,276
972,105
973,84
974,2
975,5
976,201
977,5
978,5
979,2
980,2
981,1
982,2
983,1
984,10
985,818
986,111
987,774
988,55
989,7
990,34
991,235
992,5
993,3
994,34
995,1
996,5
997,276
998,15
999,970
