0,11
0,133
0,36
0,1
0,2
0,6
0,10
0,70
0,2
0,1
0,11
0,2
0,2
0,40
0,1
0,16
0,6
0,2
0,2
0,2
0,2
0,2
0,1
1,2
1,173
1,283
1,1
1,2
1,2
1,2
1,2
1,2
1,2
1,64
1,1
1,6
1,131
1,2
1,36
1,2
1,2
1,1
1,1
1,6
1,30
1,16
1,1
1,2
1,2
1,2
3,22
3,266
3,2
3,2
4,1
4,179
4,2
4,92
4,2
4,283
4,2
4,32
4,2
4,2
5,11
5,41
5,44
5,2
5,2
5,1
5,2
5,0
5,2
5,2
6,7
6,23
6,2
6,12
6,1
7,1
8,83
8,59
8,2
8,36
8,2
8,2
8,2
8,23
8,2
8,2
9,11
9,1
9,54
9,54
9,2
9,3
9,2
10,2
10,40
10,54
10,2
10,6
10,2
10,2
11,610
11,42
11,583
11,1
11,2
11,133
11,1
11,163
11,59
11,10
12,5
12,2
13,2
13,290
13,1
13,2
13,2
14,11
14,2
14,7
14,1
14,2
14,5
14,0
14,5
14,2
14,2
15,681
15,1
15,2
15,70
15,2
15,2
15,210
15,2
15,3
15,2
16,2
16,314
16,2
16,2
16,2
16,2
16,2
16,2
16,2
16,10
16,1
16,2
16,11
17,2
18,2
19,2
19,1
19,2
20,173
20,6
20,1
20,2
20,2
20,53
20,207
20,2
20,2
20,30
20,36
20,10
21,718
21,2
21,1
21,44
21,2
21,134
21,42
21,59
21,1
22,26
22,216
22,2
22,11
22,11
23,90
23,42
23,2
24,2
24,1
24,3
24,2
24,6
24,35
24,2
24,216
24,122
24,2
24,2
24,11
24,91
24,6
24,70
24,54
24,1
24,2
24,2
24,3
24,2
25,2
25,2
25,1
25,22
25,36
25,2
25,3
25,2
25,83
25,2
25,2
25,1
25,1
26,3
26,92
26,2
26,2
27,2
27,2
27,2
28,42
28,2
29,465
29,2
29,2
29,2
30,669
30,659
30,30
30,264
30,151
30,314
30,133
30,1
30,2
30,2
30,173
30,2
30,28
30,36
30,173
30,59
30,173
30,2
30,2
30,273
30,1
30,103
30,2
30,2
30,173
30,2
30,1
30,2
30,2
30,2
30,1
30,2
30,2
30,2
31,32
31,11
31,28
31,2
31,2
31,2
31,1
31,2
31,2
31,10
32,2
32,2
32,2
32,2
32,11
33,321
33,2
33,42
33,70
33,2
33,2
33,2
34,11
34,7
34,173
34,14
34,2
34,3
35,11
36,2
36,496
36,91
36,2
36,2
36,1
36,33
37,24
37,2
38,2
39,133
39,2
39,1
39,1
39,2
39,2
40,418
40,453
40,54
40,105
40,28
40,130
40,408
40,2
40,2
40,59
40,59
40,30
41,418
41,2
42,2
43,427
43,6
43,2
44,11
44,2
44,2
44,2
45,1
45,2
45,2
46,221
46,2
47,2
47,2
47,2
47,2
47,2
48,11
48,356
48,2
48,2
48,2
48,70
48,7
48,2
48,2
49,2
49,1
49,1
49,1
49,2
49,11
50,1
50,36
50,1
51,133
51,28
51,2
51,2
51,2
52,1
52,22
52,2
52,6
52,68
52,2
53,42
54,2
55,30
55,60
55,11
55,11
55,41
55,36
55,11
55,1
55,24
55,2
56,2
56,2
56,2
56,60
56,11
56,2
57,68
57,59
57,54
57,54
57,2
57,2
58,11
58,15
58,2
59,2
59,1
59,59
59,11
60,64
60,28
61,446
61,1
61,30
61,2
62,26
62,2
62,16
62,2
62,11
62,2
62,2
63,2
63,1
64,30
64,2
64,2
64,14
65,6
66,1
66,2
67,2
67,28
67,36
67,131
67,2
67,2
68,2
69,22
69,120
69,314
69,6
69,191
69,149
69,1
69,1
69,2
70,389
70,6
70,30
70,98
70,11
71,178
71,2
71,1
71,22
71,2
72,2
72,2
72,2
72,2
72,2
72,6
72,36
73,2
73,2
74,2
74,42
75,133
75,42
76,2
76,236
76,216
76,22
76,1
76,3
77,1
78,64
78,290
78,2
78,2
78,42
79,2
80,3
80,2
80,2
81,11
82,30
82,42
82,524
82,2
82,1
82,2
82,2
82,90
82,36
82,2
82,2
82,10
82,2
83,1
84,2
85,2
86,795
86,32
86,2
86,22
86,120
86,2
87,2
87,130
87,80
87,69
88,2
89,1
89,97
89,70
90,1
90,30
90,2
90,2
90,68
91,2
92,1
92,54
92,2
92,1
92,81
92,2
92,2
92,42
93,5
94,142
94,2
94,2
94,2
94,42
94,2
95,81
96,3
97,2
97,10
98,42
98,1
98,2
99,2
99,173
99,2
99,33
99,2
100,22
100,2
100,6
100,14
100,2
101,11
101,14
101,2
101,42
101,91
102,2
102,70
102,11
103,22
104,2
104,2
104,239
104,41
104,2
104,44
105,28
106,145
106,2
106,163
106,2
106,3
107,1
107,5
108,2
108,1
108,2
108,2
108,6
108,2
109,2
109,1
110,2
110,64
110,2
111,2
111,33
112,55
112,93
112,83
112,2
113,11
113,2
114,6
115,2
115,2
116,122
116,2
117,499
117,1
118,179
118,290
118,1
119,321
119,42
119,2
119,1
119,2
119,2
119,70
120,2
120,30
121,10
121,14
121,1
122,2
122,1
123,14
123,64
124,1
125,2
126,42
126,2
126,2
126,7
127,91
127,2
128,10
129,14
130,54
130,2
131,83
131,2
132,2
132,11
133,2
134,2
134,2
134,2
134,53
135,2
135,2
135,2
136,1
136,314
136,2
136,2
136,54
136,254
136,2
136,2
136,2
136,85
137,1
137,22
138,14
138,542
138,19
138,2
139,479
139,2
139,173
139,1
139,42
139,2
139,2
140,59
140,36
140,2
141,2
142,68
142,2
142,2
142,2
142,36
142,1
142,1
142,2
143,314
143,1
144,36
144,2
144,24
144,1
145,2
146,1
146,41
146,12
146,2
146,54
147,22
147,2
148,11
148,2
148,2
148,2
149,2
149,1
149,30
150,59
151,622
151,2
151,1
152,150
152,2
153,2
153,131
154,2
154,1
155,13
155,150
155,70
155,3
156,2
156,2
157,36
157,30
157,2
157,2
158,2
159,2
159,2
159,116
159,2
159,30
160,2
161,2
161,1
161,112
161,2
161,97
161,1
161,1
161,2
161,70
161,2
162,2
163,2
163,14
163,2
163,54
163,2
164,93
165,179
165,1
165,339
165,54
165,2
166,50
166,30
167,11
167,2
168,2
168,11
169,2
169,2
170,2
170,1
171,2
172,16
173,105
174,2
174,2
175,361
175,42
175,2
176,22
177,5
178,22
179,509
179,42
179,30
180,2
180,1
181,2
181,54
182,2
182,27
182,44
182,92
182,2
182,2
182,2
182,1
182,103
182,29
182,2
183,2
183,114
183,2
183,54
183,6
184,858
184,122
184,169
184,2
184,2
185,13
186,2
186,366
186,42
186,2
187,1
188,10
188,2
189,54
190,2
190,2
191,1
192,2
192,30
192,64
192,41
192,173
192,1
192,179
193,3
193,24
193,2
194,11
195,2
195,3
195,6
195,2
195,58
196,2
196,2
196,30
197,1
197,53
197,2
197,64
197,64
197,36
197,2
198,2
199,2
